subject_id,original_filepath,processed_filepath,folder_name,label,split,original_shape_x,original_shape_y,original_shape_z,processed_shape_x,processed_shape_y,processed_shape_z,status,error_message
nIXI411-Guys-0959-MPRAGESEN_-s414_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mr_IXI_480i\nIXI411-Guys-0959-MPRAGESEN_-s414_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\nIXI411-Guys-0959-MPRAGESEN_-s414_-0301-00003-000001-01.npy,mr_IXI_480i,0,train,256.0,256.0,150.0,128.0,128.0,128.0,success,
rh.ppIXI308-Guys-0884-MPRAGESEN_-s302_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\rh.ppIXI308-Guys-0884-MPRAGESEN_-s302_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\rh.ppIXI308-Guys-0884-MPRAGESEN_-s302_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,256.0,256.0,150.0,128.0,128.0,128.0,success,
wj_IXI117-Guys-0763-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI117-Guys-0763-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI117-Guys-0763-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI119-Guys-0765-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI119-Guys-0765-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI119-Guys-0765-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI120-Guys-0766-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI120-Guys-0766-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI120-Guys-0766-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI122-Guys-0773-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI122-Guys-0773-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI122-Guys-0773-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI126-HH-1437-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI126-HH-1437-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI126-HH-1437-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI127-HH-1451-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI127-HH-1451-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI127-HH-1451-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI128-HH-1470-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI128-HH-1470-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI128-HH-1470-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI129-Guys-0775-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI129-Guys-0775-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI129-Guys-0775-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI130-HH-1528-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI130-HH-1528-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI130-HH-1528-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI131-HH-1527-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI131-HH-1527-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI131-HH-1527-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI132-HH-1415-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI132-HH-1415-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI132-HH-1415-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI135-Guys-0779-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI135-Guys-0779-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI135-Guys-0779-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI138-Guys-0746-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI138-Guys-0746-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI138-Guys-0746-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI140-Guys-0787-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI140-Guys-0787-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI140-Guys-0787-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI141-Guys-0789-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI141-Guys-0789-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI141-Guys-0789-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI142-Guys-0786-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI142-Guys-0786-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI142-Guys-0786-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI143-Guys-0785-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI143-Guys-0785-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI143-Guys-0785-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI144-Guys-0788-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI144-Guys-0788-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI144-Guys-0788-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI146-HH-1389-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI146-HH-1389-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI146-HH-1389-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI148-HH-1453-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI148-HH-1453-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI148-HH-1453-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI150-HH-1550-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI150-HH-1550-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI150-HH-1550-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI151-Guys-0793-T1,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI151-Guys-0793-T1.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI151-Guys-0793-T1.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI156-Guys-0837-MPRAGESEN_-s259_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI156-Guys-0837-MPRAGESEN_-s259_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI156-Guys-0837-MPRAGESEN_-s259_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI159-HH-1549-IXIMADisoTFE12_-s3T145_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI159-HH-1549-IXIMADisoTFE12_-s3T145_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI159-HH-1549-IXIMADisoTFE12_-s3T145_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI160-HH-1637-IXIMADisoTFE12_-s3T154_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI160-HH-1637-IXIMADisoTFE12_-s3T154_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI160-HH-1637-IXIMADisoTFE12_-s3T154_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI164-Guys-0844-MPRAGESEN_-s260_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI164-Guys-0844-MPRAGESEN_-s260_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI164-Guys-0844-MPRAGESEN_-s260_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI165-HH-1589-IXIMADisoTFE12_-s3T149_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI165-HH-1589-IXIMADisoTFE12_-s3T149_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI165-HH-1589-IXIMADisoTFE12_-s3T149_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI167-HH-1569-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI167-HH-1569-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI167-HH-1569-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI168-HH-1607-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI168-HH-1607-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI168-HH-1607-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI169-Guys-0842-MPRAGESEN_-s260_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI169-Guys-0842-MPRAGESEN_-s260_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI169-Guys-0842-MPRAGESEN_-s260_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI170-Guys-0843-MPRAGESEN_-s260_-0401-00004-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI170-Guys-0843-MPRAGESEN_-s260_-0401-00004-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI170-Guys-0843-MPRAGESEN_-s260_-0401-00004-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI173-HH-1590-IXIMADisoTFE12_-s3T149_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI173-HH-1590-IXIMADisoTFE12_-s3T149_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI173-HH-1590-IXIMADisoTFE12_-s3T149_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI174-HH-1571-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI174-HH-1571-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI174-HH-1571-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI175-HH-1570-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI175-HH-1570-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI175-HH-1570-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI176-HH-1604-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI176-HH-1604-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI176-HH-1604-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI178-Guys-0778-IXI3DMPRAG_-s248_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI178-Guys-0778-IXI3DMPRAG_-s248_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI178-Guys-0778-IXI3DMPRAG_-s248_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI179-Guys-0777-IXI3DMPRAG_-s247_-0401-00004-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI179-Guys-0777-IXI3DMPRAG_-s247_-0401-00004-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI179-Guys-0777-IXI3DMPRAG_-s247_-0401-00004-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI180-HH-1605-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI180-HH-1605-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI180-HH-1605-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI181-Guys-0790-MPRAGESEN_-s251_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI181-Guys-0790-MPRAGESEN_-s251_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI181-Guys-0790-MPRAGESEN_-s251_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI182-Guys-0792-MPRAGESEN_-s251_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI182-Guys-0792-MPRAGESEN_-s251_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI182-Guys-0792-MPRAGESEN_-s251_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI184-Guys-0794-MPRAGESEN_-s252_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI184-Guys-0794-MPRAGESEN_-s252_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI184-Guys-0794-MPRAGESEN_-s252_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI185-Guys-0795-MPRAGESEN_-s252_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI185-Guys-0795-MPRAGESEN_-s252_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI185-Guys-0795-MPRAGESEN_-s252_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI186-Guys-0796-MPRAGESEN_-s252_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI186-Guys-0796-MPRAGESEN_-s252_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI186-Guys-0796-MPRAGESEN_-s252_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI188-Guys-0798-MPRAGESEN_-s252_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI188-Guys-0798-MPRAGESEN_-s252_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI188-Guys-0798-MPRAGESEN_-s252_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI189-Guys-0799-MPRAGESEN_-s252_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI189-Guys-0799-MPRAGESEN_-s252_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI189-Guys-0799-MPRAGESEN_-s252_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI192-Guys-0878-MPRAGESEN_-s299_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI192-Guys-0878-MPRAGESEN_-s299_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI192-Guys-0878-MPRAGESEN_-s299_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI194-Guys-0818-MPRAGESEN_-s254_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI194-Guys-0818-MPRAGESEN_-s254_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI194-Guys-0818-MPRAGESEN_-s254_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI195-HH-1620-IXIMADisoTFE12_-s3T152_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI195-HH-1620-IXIMADisoTFE12_-s3T152_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI195-HH-1620-IXIMADisoTFE12_-s3T152_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI197-Guys-0811-MPRAGESEN_-s253_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI197-Guys-0811-MPRAGESEN_-s253_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI197-Guys-0811-MPRAGESEN_-s253_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI198-Guys-0803-MPRAGESEN_-s253_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI198-Guys-0803-MPRAGESEN_-s253_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI198-Guys-0803-MPRAGESEN_-s253_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI199-Guys-0802-MPRAGESEN_-s253_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI199-Guys-0802-MPRAGESEN_-s253_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI199-Guys-0802-MPRAGESEN_-s253_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI200-Guys-0812-MPRAGESEN_-s254_-0401-00004-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI200-Guys-0812-MPRAGESEN_-s254_-0401-00004-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI200-Guys-0812-MPRAGESEN_-s254_-0401-00004-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI201-HH-1588-IXIMADisoTFE12_-s3T149_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI201-HH-1588-IXIMADisoTFE12_-s3T149_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI201-HH-1588-IXIMADisoTFE12_-s3T149_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI202-HH-1526-IXIMADisoTFE12_-s3T142_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI202-HH-1526-IXIMADisoTFE12_-s3T142_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI202-HH-1526-IXIMADisoTFE12_-s3T142_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI204-HH-1651-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI204-HH-1651-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI204-HH-1651-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI206-HH-1650-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI206-HH-1650-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI206-HH-1650-IXIMADisoTFE12_-s3T156_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI207-Guys-0809-MPRAGESEN_-s253_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI207-Guys-0809-MPRAGESEN_-s253_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI207-Guys-0809-MPRAGESEN_-s253_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI210-Guys-0856-MPRAGESEN_-s295_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI210-Guys-0856-MPRAGESEN_-s295_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI210-Guys-0856-MPRAGESEN_-s295_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI211-HH-1568-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI211-HH-1568-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI211-HH-1568-IXIMADisoTFE12_-s3T147_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI213-HH-1642-IXIMADisoTFE12_-s3T155_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI213-HH-1642-IXIMADisoTFE12_-s3T155_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI213-HH-1642-IXIMADisoTFE12_-s3T155_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI216-HH-1635-IXIMADisoTFE12_-s3T154_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI216-HH-1635-IXIMADisoTFE12_-s3T154_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI216-HH-1635-IXIMADisoTFE12_-s3T154_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI218-HH-1815-MADisoTFE1_-s3T171_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI218-HH-1815-MADisoTFE1_-s3T171_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI218-HH-1815-MADisoTFE1_-s3T171_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI219-Guys-0894-MPRAGESEN_-s304_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI219-Guys-0894-MPRAGESEN_-s304_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI219-Guys-0894-MPRAGESEN_-s304_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI221-HH-1606-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI221-HH-1606-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI221-HH-1606-IXIMADisoTFE12_-s3T151_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI222-Guys-0819-MPRAGESEN_-s222_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI222-Guys-0819-MPRAGESEN_-s222_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI222-Guys-0819-MPRAGESEN_-s222_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI223-Guys-0830-MPRAGESEN_-s256_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI223-Guys-0830-MPRAGESEN_-s256_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI223-Guys-0830-MPRAGESEN_-s256_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
wj_IXI224-Guys-0823-MPRAGESEN_-s255_-0301-00003-000001-01,D:\github\IOT_Project\dataset\mri_IXI_480_2\wj_IXI224-Guys-0823-MPRAGESEN_-s255_-0301-00003-000001-01.nii,D:\github\IOT_Project\data\processed\volumes\train\wj_IXI224-Guys-0823-MPRAGESEN_-s255_-0301-00003-000001-01.npy,mri_IXI_480_2,1,train,113.0,137.0,113.0,128.0,128.0,128.0,success,
